ID,Tag,Name,Week,Milk Volume,KGMS,FCE,Volume Pts,Move Pts,FCE Pts,KGMS Pts,Total Pts,Resting
286,119,Houston,8,8.74,0.87,114.64,12,4,27,14,57,No
286,119,Houston,9,0,0,0,0,0,0,0,0,YES
286,119,Houston,10,12.08,1.06,78.43,21,4,16,19,60,No
286,119,Houston,12,8.71,0.89,104.47,12,9,27,13,61,No
287,91,Turftopper,12,12.65,1.32,90.07,23,10,22,27,82,No
287,91,Turftopper,1,12.905000000000001,1.255,74.39,15,9,25,18,67,No
287,91,Turftopper,6,12.555,1.34,77.71,14,9,26,19,68,No
287,91,Turftopper,7,13.58,1.57,84.67,25,9,16,32,82,No
287,91,Turftopper,8,10.98,1.11,104.84,19,8,25,23,75,No
287,91,Turftopper,9,0,0,0,0,0,0,0,0,YES
287,91,Turftopper,10,8.31,0.82,134.26,11,10,34,11,66,No
288,79,Fisher,1,12.155000000000001,1.205,65.37,13,9,19,16,57,No
288,79,Fisher,6,13.215,1.2799999999999998,61.75,15,8,18,18,59,No
288,79,Fisher,7,0,0,0,0,0,0,0,0,YES
288,79,Fisher,8,6.02,0.68,150.4,4,7,26,6,43,No
288,79,Fisher,9,6.28,0.71,140.69,5,6,25,7,43,No
288,79,Fisher,10,8.6,1.05,95.46,9,7,18,14,48,No
288,79,Fisher,12,10.23,1,77.09,12,7,12,12,43,No
289,98,8843,1,9.594999999999999,0.975,97.96,7,8,32,7,54,No
289,98,8843,6,11.149999999999999,1.135,82.23,11,4,28,14,57,No
289,98,8843,7,7.45,0.88,141.19,9,3,35,13,60,No
289,98,8843,8,13.52,1.36,76.91,25,10,13,29,77,No
289,98,8843,9,6.42,0.78,160.04,7,9,36,11,63,No
289,98,8843,10,0,0,0,0,0,0,0,0,YES
289,98,8843,12,7.22,0.76,141.98,8,4,36,9,57,No
290,99,Bacca,1,11.27,0.98,87.59,11,9,30,7,57,No
290,99,Bacca,6,13.015,1.185,73.23,15,4,24,15,58,No
290,99,Bacca,7,11.99,1.13,83.01,19,5,12,20,56,No
290,99,Bacca,8,0,0,0,0,0,0,0,0,YES
290,99,Bacca,9,6.73,0.67,137.42,7,7,29,7,50,No
290,99,Bacca,10,7.52,0.79,123.27,8,8,28,9,53,No
290,99,Bacca,12,6.33,0.65,143.46,6,6,31,6,49,No
291,125,Johnson,1,11.88,1.16,71.37,12,4,23,15,54,No
291,125,Johnson,6,13.46,1.34,66.57,16,9,21,19,65,No
291,125,Johnson,7,6.4,0.64,138.53,6,6,33,7,52,No
291,125,Johnson,8,10.1,1.04,84.9,17,1,17,20,55,No
291,125,Johnson,9,7.28,0.75,117.51,9,10,30,10,59,No
291,125,Johnson,10,7.75,0.79,108.67,10,8,28,10,56,No
291,125,Johnson,12,9.2,0.99,85.18,13,2,19,16,50,No
292,103,Cuddi,1,13.69,1.335,68.71,17,9,21,20,67,No
292,103,Cuddi,6,10.235,1.06,86.0,9,1,29,12,51,No
292,103,Cuddi,7,9.09,1.01,107.39,14,10,28,20,72,No
292,103,Cuddi,8,7.06,0.85,143.28,8,10,36,14,68,No
292,103,Cuddi,9,11.04,1.21,84.57,22,8,19,28,77,No
292,103,Cuddi,10,5.86,0.56,159.43,6,8,40,6,60,No
292,103,Cuddi,12,8.17,0.9,111.12,11,8,32,14,65,No
293,104,Charania,1,11.274999999999999,1.125,85.62,11,7,29,14,61,No
293,104,Charania,6,14.25,1.44,59.64,17,4,16,22,59,No
293,104,Charania,7,10.22,1,97.78,14,7,16,15,52,No
293,104,Charania,8,9.46,0.96,103.96,11,5,19,13,48,No
293,104,Charania,9,12.47,1.32,76.0,18,5,10,21,54,No
293,104,Charania,10,10.04,1.08,95.05,13,5,19,15,52,No
293,104,Charania,12,11.93,1.31,78.13,16,5,13,21,55,No
294,105,Overflowen,1,12.48,1.32,71.19,14,9,23,20,66,No
294,105,Overflowen,6,11.405000000000001,1.145,77.51,12,9,26,14,61,No
294,105,Overflowen,7,10.89,1.21,85.82,20,10,16,28,74,No
294,105,Overflowen,8,8.69,1,113.92,13,10,29,19,71,No
294,105,Overflowen,9,0,0,0,0,0,0,0,0,YES
294,105,Overflowen,10,11.21,1.18,80.79,21,9,19,24,73,No
294,105,Overflowen,12,11.39,1.24,79.94,21,6,19,26,72,No
295,120,Halfnhalf,1,7.48,0.94,124.57,4,9,34,7,54,No
295,120,Halfnhalf,6,11.41,1.15,81.75,12,9,28,14,63,No
295,120,Halfnhalf,7,0,0,0,0,0,0,0,0,YES
295,120,Halfnhalf,8,7.21,0.78,136.86,7,8,25,9,49,No
295,120,Halfnhalf,9,8.91,0.96,101.27,11,8,19,14,52,No
295,120,Halfnhalf,10,11.11,1.16,81.7,15,8,14,18,55,No
295,120,Halfnhalf,12,10.07,1.09,86.43,13,4,16,16,49,No
296,107,Browncow,1,11.165,1.05,74.09,11,2,24,11,48,No
296,107,Browncow,6,10.36,1.03,80.77,9,3,27,11,50,No
296,107,Browncow,7,10.87,1.09,88.99,18,4,15,21,58,No
296,107,Browncow,8,22.94,2.38,42.6,25,2,5,30,62,No
296,107,Browncow,9,13.82,1.35,68.63,23,5,10,27,65,No
296,107,Browncow,10,7.38,0.82,123.52,8,4,30,10,52,No
296,107,Browncow,12,12.76,1.23,73.28,21,3,13,23,60,No
297,93,Pastuer,1,16.09,1.555,49.6,21,5,7,25,58,No
297,93,Pastuer,6,7.48,0.7,114.45,4,7,33,5,49,No
297,93,Pastuer,7,9.27,1.01,102.92,12,8,19,15,54,No
297,93,Pastuer,8,9.63,1.01,98.48,12,8,18,15,53,No
297,93,Pastuer,9,11.69,1.14,79.97,17,8,12,19,56,No
297,93,Pastuer,10,10.48,1.18,87.57,14,8,16,19,57,No
297,93,Pastuer,12,0,0,0,0,0,0,0,0,YES
298,112,Miruku,1,12.76,1.155,69.77,14,9,22,15,60,No
298,112,Miruku,6,14.165000000000001,1.29,67.57,17,9,22,18,66,No
298,112,Miruku,7,10.05,1.05,98.7,16,9,19,19,63,No
298,112,Miruku,8,14.28,1.54,67.4,23,3,9,28,63,No
298,112,Miruku,9,9.92,0.98,96.85,15,8,20,16,59,No
298,112,Miruku,10,11.85,1.2,81.73,19,8,17,22,66,No
298,112,Miruku,12,9.54,0.99,100.1,13,8,24,14,59,No
299,113,Mandell,1,14.829999999999998,1.395,58.75,19,4,14,22,59,No
299,113,Mandell,6,13.82,1.385,68.31,17,6,22,21,66,No
299,113,Mandell,7,11.97,1.23,80.09,22,9,13,26,70,No
299,113,Mandell,8,0,0,0,0,0,0,0,0,YES
299,113,Mandell,9,8.02,0.86,115.3,11,8,28,13,60,No
299,113,Mandell,10,11.21,1.25,81.81,20,5,19,25,69,No
299,113,Mandell,12,10.01,1.07,92.6,15,8,22,19,64,No
300,130,Flay,1,12.06,1.27,63.22,13,1,18,18,50,No
300,130,Flay,6,7.694999999999999,0.76,110.78,5,1,33,5,44,No
300,130,Flay,7,12.92,1.29,73.7,22,9,11,27,69,No
300,130,Flay,8,9.43,0.96,104.4,14,4,24,16,58,No
300,130,Flay,9,0,0,0,0,0,0,0,0,YES
300,130,Flay,10,11.4,1.17,76.61,19,3,15,22,59,No
300,130,Flay,12,10.3,0.99,89.87,16,3,20,15,54,No
301,96,Anthony,1,13.45,1.385,70.51,16,4,22,21,63,No
301,96,Anthony,6,13.995000000000001,1.285,65.4,17,6,20,18,61,No
301,96,Anthony,7,9.2,0.96,105.41,11,3,18,12,44,No
301,96,Anthony,8,8.68,0.84,113.06,9,4,20,10,43,No
301,96,Anthony,9,6.54,0.6,137.63,6,5,25,5,41,No
301,96,Anthony,10,13.03,1.24,66.04,17,7,8,19,51,No
301,96,Anthony,12,0,0,0,0,0,0,0,0,YES
302,133,Cowl,1,13.225000000000001,1.475,66.0,16,9,20,23,68,No
302,133,Cowl,6,11.245000000000001,1.115,78.51,11,8,26,13,58,No
302,133,Cowl,7,14.53,1.6,65.96,26,10,8,33,77,No
302,133,Cowl,8,13.37,1.49,70.79,24,10,11,30,75,No
302,133,Cowl,9,8.63,1.1,105.6,12,10,26,22,70,No
302,133,Cowl,10,11.34,1.15,78.66,20,10,17,24,71,No
302,133,Cowl,12,13.96,1.56,59.6,25,9,10,30,74,No
303,118,Pasture,1,12,1.105,67.56,13,3,21,13,50,No
303,118,Pasture,6,14.5,1.5,58.2,18,1,14,23,56,No
303,118,Pasture,7,15.83,1.7,58.29,23,5,5,28,61,No
303,118,Pasture,8,9.61,1.07,98.47,14,5,19,17,55,No
303,118,Pasture,9,0,0,0,0,0,0,0,0,YES
303,118,Pasture,10,9.31,0.98,95.62,12,7,21,15,55,No
303,118,Pasture,12,11.36,1.13,77.29,17,5,15,18,55,No
304,121,Mooore,1,13.04,1.365,68.83,15,6,21,21,63,No
304,121,Mooore,6,8.355,0.9199999999999999,105.62,6,7,32,8,53,No
304,121,Mooore,7,9.32,1.09,100.83,14,10,22,22,68,No
304,121,Mooore,8,0,0,0,0,0,0,0,0,YES
304,121,Mooore,9,0,0,0,0,0,0,0,0,YES
304,121,Mooore,10,0,0,0,0,0,0,0,0,YES
304,121,Mooore,12,0,0,0,0,0,0,0,0,YES
305,122,The II,1,10.635000000000002,1.065,94.13,10,9,31,12,62,No
305,122,The II,6,4.42,0.405,209.89,3,3,35,3,44,No
305,122,The II,7,9.89,1.11,104.25,16,10,23,22,71,No
305,122,The II,8,7.45,0.81,141.19,8,10,32,12,62,No
305,122,The II,9,8.22,1.03,124.34,11,8,30,19,68,No
305,122,The II,10,6.5,0.77,152.22,6,10,35,8,59,No
305,122,The II,12,8.19,0.97,116.3,10,10,31,15,66,No
306,123,Monk,1,15.025,1.53,53.72,19,3,10,25,57,No
306,123,Monk,6,16.265,1.61,54.08,21,5,10,26,62,No
306,123,Monk,7,8.49,0.92,97.81,11,2,18,13,44,No
306,123,Monk,8,9.59,1.04,88.65,13,4,16,17,50,No
306,123,Monk,9,16.83,1.99,50.32,23,3,6,28,60,No
306,123,Monk,10,18.72,1.93,43.41,23,3,6,28,60,No
306,123,Monk,12,9.55,1.1,89.78,12,4,18,17,51,No
307,124,Turner,1,16.915,1.5299999999999998,51.81,22,7,9,25,63,No
307,124,Turner,6,16.925,1.625,52.67,22,8,9,26,65,No
307,124,Turner,7,14.64,1.46,61.6,28,11,7,32,78,No
307,124,Turner,8,0,0,0,0,0,0,0,0,YES
307,124,Turner,9,10.24,1.07,86.24,19,10,19,23,71,No
307,124,Turner,10,11.95,1.17,73.26,23,11,14,25,73,No
307,124,Turner,12,9.09,0.98,97.41,14,10,26,17,67,No
308,126,Marscapone,1,12.67,1.21,58.39,14,1,14,16,45,No
308,126,Marscapone,6,12.195,1.2349999999999999,67.86,13,5,22,17,57,No
308,126,Marscapone,7,9.32,0.99,106.63,14,9,26,18,67,No
308,126,Marscapone,8,4.15,0.45,244.43,4,10,38,6,58,No
308,126,Marscapone,9,8.17,0.86,116.79,11,10,29,13,63,No
308,126,Marscapone,10,10.76,1.07,88.72,18,10,21,20,69,No
308,126,Marscapone,12,9.9,0.99,91.94,16,10,22,16,64,No
309,127,LeCowski,1,13.22,1.22,68.39,16,9,21,16,62,No
309,127,LeCowski,6,14.24,1.38,61.98,17,8,18,21,64,No
309,127,LeCowski,7,6.95,0.75,141.14,8,7,34,9,58,No
309,127,LeCowski,8,11.18,1.17,87.6,20,8,18,24,70,No
309,127,LeCowski,9,9.99,1.04,91.95,17,10,20,20,67,No
309,127,LeCowski,10,11.87,1.26,77.37,21,10,17,25,73,No
309,127,LeCowski,12,7.9,0.92,116.83,9,10,32,13,64,No
310,129,Riccotta,1,9.91,1.1099999999999999,91.28,8,3,30,13,54,No
310,129,Riccotta,6,11.805,1.2149999999999999,73.41,13,1,25,16,55,No
310,129,Riccotta,7,7.59,0.8,126.33,9,10,32,12,63,No
310,129,Riccotta,8,8.07,0.93,118.48,12,7,30,16,65,No
310,129,Riccotta,9,0,0,0,0,0,0,0,0,YES
310,129,Riccotta,10,6.54,0.78,144.14,7,10,37,10,64,No
310,129,Riccotta,12,8.86,1.09,103.45,13,10,29,21,73,No
311,132,Biggins,1,12.969999999999999,1.345,77.4,15,9,26,20,70,No
311,132,Biggins,6,7.885,0.74,133.22,5,9,34,5,53,No
311,132,Biggins,7,9.52,1,108.78,16,6,26,19,67,No
311,132,Biggins,8,4.9,0.54,208.86,5,9,37,6,57,No
311,132,Biggins,9,9.19,1.06,109.97,15,9,27,22,73,No
311,132,Biggins,10,6.66,0.73,150.88,7,9,36,8,60,No
311,132,Biggins,12,12.44,1.23,81.28,23,7,18,25,73,No
312,136,Creme,1,15.08,1.375,55.9,19,6,12,21,58,No
312,136,Creme,6,7.33,0.655,115.36,4,4,33,4,45,No
312,136,Creme,7,8.77,0.96,100.69,11,6,20,15,52,No
312,136,Creme,8,9.07,0.94,101.33,12,9,21,15,57,No
312,136,Creme,9,12.95,1.38,67.63,21,8,10,26,65,No
312,136,Creme,10,6.3,0.73,135.4,5,7,31,7,50,No
312,136,Creme,12,6.5,0.78,128.26,6,6,31,8,51,No
313,139,Dottz,1,12.915,1.175,76.42,15,4,26,15,60,No
313,139,Dottz,6,13.93,1.25,68.96,17,4,23,17,61,No
313,139,Dottz,7,9.61,0.94,97.81,15,9,20,15,59,No
313,139,Dottz,8,10.18,1.1,91.85,16,7,19,20,62,No
313,139,Dottz,9,8.59,0.81,105.7,11,8,24,10,53,No
313,139,Dottz,10,10.62,1.15,83.44,17,6,18,22,63,No
313,139,Dottz,12,8.25,0.76,113.15,9,9,29,8,55,No
314,140,Grassberg,1,10.395,1.045,77.02,9,8,26,11,54,No
314,140,Grassberg,6,12.465,1.245,71.1,14,2,24,17,57,No
314,140,Grassberg,7,10.1,1.05,96.34,16,9,18,19,62,No
314,140,Grassberg,8,4.49,0.48,210.48,4,8,34,5,51,No
314,140,Grassberg,9,6.18,0.66,152.72,6,9,31,7,53,No
314,140,Grassberg,10,9.44,0.96,101.04,13,9,23,14,59,No
314,140,Grassberg,12,8.81,0.94,108.53,11,8,26,13,58,No
315,141,Chainz,1,14.235,1.37,63.47,18,9,18,21,66,No
315,141,Chainz,6,13.55,1.285,66.93,16,9,21,18,64,No
315,141,Chainz,7,6.58,0.67,145.95,6,9,30,6,51,No
315,141,Chainz,8,6.13,0.6,158.32,6,8,31,6,51,No
315,141,Chainz,9,8.44,0.89,111.53,11,9,24,13,57,No
315,141,Chainz,10,9.9,0.97,93.02,14,9,20,15,58,No
315,141,Chainz,12,8.54,0.93,107.53,10,9,25,13,57,No
316,142,B,1,10.584999999999999,1.255,72.25,10,7,23,18,58,No
316,142,B,6,5.335,0.55,153.88,3,5,34,4,46,No
316,142,B,7,8.72,0.89,113.62,12,10,28,15,65,No
316,142,B,8,0,0,0,0,0,0,0,0,YES
316,142,B,9,10.06,1.09,98.78,18,11,24,23,76,No
316,142,B,10,9.25,0.95,103.31,14,10,27,16,67,No
316,142,B,12,8.37,0.9,116.12,11,10,33,14,68,No
317,108,Bellucci,1,9.98,0.915,91.08,8,9,30,6,53,No
317,108,Bellucci,6,14.870000000000001,1.33,63.62,18,8,19,19,64,No
317,108,Bellucci,7,7.12,0.72,142.17,6,7,26,6,45,No
317,108,Bellucci,8,16.92,1.23,57.35,20,6,5,19,50,No
317,108,Bellucci,9,0,0,0,0,0,0,0,0,YES
317,108,Bellucci,10,8.99,0.89,107.63,10,7,21,10,48,No
317,108,Bellucci,12,10.29,1.05,93.36,12,7,17,14,50,No
318,128,Streisand,1,14.754999999999999,1.4,54.43,19,8,11,22,60,No
318,128,Streisand,6,15.385,1.49,56.01,19,8,12,23,62,No
318,128,Streisand,7,11.88,1.19,84.77,19,5,13,21,58,No
318,128,Streisand,8,12.07,1.21,83.79,18,8,14,21,61,No
318,128,Streisand,9,13.8,1.41,74.85,20,8,11,25,64,No
318,128,Streisand,10,0,0,0,0,0,0,0,0,YES
318,128,Streisand,12,14.15,1.41,69.67,20,7,11,24,62,No
319,138,Chesdale,1,11.87,1.13,77.38,12,7,26,14,59,No
319,138,Chesdale,6,9.66,1.02,94.28,8,6,31,11,56,No
319,138,Chesdale,7,11.88,1.25,78.2,19,2,11,23,55,No
319,138,Chesdale,8,9.57,1.1,98.98,14,8,20,18,60,No
319,138,Chesdale,9,10.63,1.14,84.06,16,6,15,21,58,No
319,138,Chesdale,10,7.45,0.9,114.26,8,6,26,12,52,No
319,138,Chesdale,12,9.2,0.85,95.14,12,8,20,10,50,No
320,131,Index,1,11.19,1.035,76.95,11,4,26,11,52,No
320,131,Index,6,10.945,1.1300000000000001,78.3,11,3,26,14,54,No
320,131,Index,7,5.61,0.6,148.29,3,2,26,4,35,No
320,131,Index,8,0,0,0,0,0,0,0,0,YES
320,131,Index,9,9.63,1.05,85.88,11,2,13,15,41,No
320,131,Index,10,4.87,0.51,165.87,3,3,26,4,36,No
320,131,Index,12,10.11,1.07,77.54,12,2,12,14,40,No
321,155,Sharmi,1,8.76,0.9550000000000001,89.0,6,9,30,7,52,No
321,155,Sharmi,6,11.64,1.11,68.48,12,6,22,13,53,No
321,155,Sharmi,7,0,0,0,0,0,0,0,0,YES
321,155,Sharmi,8,8.02,0.81,122.7,10,5,28,11,54,No
321,155,Sharmi,9,7.56,0.79,125.45,8,8,29,10,55,No
321,155,Sharmi,10,0,0,0,0,0,0,0,0,YES
321,155,Sharmi,12,10.94,1.09,82.84,17,7,17,18,59,No
322,156,Gainsbro,1,13.41,1.225,67.05,16,5,20,17,58,No
322,156,Gainsbro,6,15.184999999999999,1.525,62.58,19,6,18,24,67,No
322,156,Gainsbro,7,10.61,1.16,88.26,17,8,15,22,62,No
322,156,Gainsbro,8,14.01,1.37,68.67,22,7,9,26,64,No
322,156,Gainsbro,9,0,0,0,0,0,0,0,0,YES
322,156,Gainsbro,10,7.9,0.88,112.08,9,9,26,12,56,No
322,156,Gainsbro,12,13.45,1.45,66.66,21,8,11,26,66,No
323,157,Heifer,1,15.005,1.4500000000000002,67.64,19,8,21,23,71,No
323,157,Heifer,6,11.719999999999999,1.13,84.08,12,9,28,14,63,No
323,157,Heifer,7,7.9,0.87,130.36,8,3,27,11,49,No
323,157,Heifer,8,7.27,0.77,140.43,7,7,28,9,51,No
323,157,Heifer,9,13.75,1.39,71.85,20,7,10,25,62,No
323,157,Heifer,10,8.82,0.89,109.6,10,5,24,11,50,No
323,157,Heifer,12,14.45,1.44,66.85,20,5,10,24,59,No
324,158,Greentop,1,16.01,1.5750000000000002,50.48,21,9,8,26,64,No
324,158,Greentop,6,11.39,1.285,70.35,12,4,23,18,57,No
324,158,Greentop,7,9.06,0.89,98.64,13,10,21,14,58,No
324,158,Greentop,8,9.13,0.94,100.74,13,10,23,16,62,No
324,158,Greentop,9,6.27,0.67,141.29,7,7,33,8,55,No
324,158,Greentop,10,10.05,1.04,83.35,16,9,19,19,63,No
324,158,Greentop,12,7.16,0.78,119.53,8,5,32,9,54,No
325,143,Stephenson,1,13.125,1.27,65.73,15,7,20,18,60,No
325,143,Stephenson,6,16.505,1.615,57.15,21,6,13,26,66,No
325,143,Stephenson,7,0,0,0,0,0,0,0,0,YES
325,143,Stephenson,8,14.76,1.3,68.94,21,5,8,22,56,No
325,143,Stephenson,9,5.6,0.6,168.34,5,8,30,6,49,No
325,143,Stephenson,10,9.29,1.04,92.31,11,8,19,16,54,No
325,143,Stephenson,12,7.17,0.79,125.0,7,7,28,8,50,No
326,149,Tufa'a,1,15.965,1.63,54.01,21,5,11,26,63,No
326,149,Tufa'a,6,11.305,1.1199999999999999,76.32,12,3,26,13,54,No
326,149,Tufa'a,7,9.38,1.07,103.41,16,11,25,23,75,No
326,149,Tufa'a,8,10.25,1.06,87.54,18,6,19,22,65,No
326,149,Tufa'a,9,7.45,0.87,120.46,10,6,32,14,62,No
326,149,Tufa'a,10,8.35,0.94,109.03,12,11,31,17,71,No
326,149,Tufa'a,12,8.96,1.05,99.36,13,11,29,20,73,No
327,166,McGee,1,10.77,1.07,85.51,10,4,29,12,55,No
327,166,McGee,6,12.79,1.3,73.86,14,9,25,18,66,No
327,166,McGee,7,0,0,0,0,0,0,0,0,YES
327,166,McGee,8,9.51,1.07,96.74,15,10,22,20,67,No
327,166,McGee,9,8.16,0.89,109.24,11,9,26,14,60,No
327,166,McGee,10,5.6,0.67,159.17,4,4,36,7,51,No
327,166,McGee,12,5.68,0.69,152.89,4,7,36,8,55,No
328,168,Heifburn,1,15.940000000000001,1.575,53.21,21,8,10,26,65,No
328,168,Heifburn,6,16.835,1.78,55.45,21,9,11,28,69,No
328,168,Heifburn,7,13.79,1.24,69.49,20,7,7,22,56,No
328,168,Heifburn,8,0,0,0,0,0,0,0,0,YES
328,168,Heifburn,9,7.63,0.83,117.9,8,8,25,10,51,No
328,168,Heifburn,10,13.76,1.34,62.51,20,8,8,23,59,No
328,168,Heifburn,12,10.48,1.14,88.05,15,6,18,19,58,No
329,160,Roquefort,1,24.595,2.29,34.42,24,6,3,29,62,No
329,160,Roquefort,6,16.985,1.565,47.18,22,6,6,25,59,No
329,160,Roquefort,7,16.18,1.56,58.25,25,9,5,29,68,No
329,160,Roquefort,8,18.4,1.81,51.21,25,7,5,30,67,No
329,160,Roquefort,9,8.56,0.86,104.94,11,9,24,12,56,No
329,160,Roquefort,10,7.45,0.77,112.22,8,9,28,8,53,No
329,160,Roquefort,12,12.04,1.19,71.77,20,9,13,22,64,No
330,171,Churnstown,1,13.02,1.295,58.69,15,9,14,19,57,No
330,171,Churnstown,6,11.605,1.065,68.65,12,8,22,12,54,No
330,171,Churnstown,7,11.43,1.22,68.23,21,7,9,27,64,No
330,171,Churnstown,8,10.41,1.07,80.7,18,10,16,20,64,No
330,171,Churnstown,9,0,0,0,0,0,0,0,0,YES
330,171,Churnstown,10,10.9,1.09,69.37,19,8,12,21,60,No
330,171,Churnstown,12,10.17,1.13,74.49,17,10,16,21,64,No
331,172,Heiferway,1,11.055,1.12,71.58,11,9,23,13,56,No
331,172,Heiferway,6,9.21,1.01,87.39,7,6,29,10,52,No
331,172,Heiferway,7,7.26,0.76,139.45,7,9,29,9,54,No
331,172,Heiferway,8,11.63,1.27,86.63,18,9,16,24,67,No
331,172,Heiferway,9,9.1,1.02,98.68,13,3,21,17,54,No
331,172,Heiferway,10,8.21,0.98,117.94,10,9,27,15,61,No
331,172,Heiferway,12,12.26,1.46,76.72,20,9,14,26,69,No
332,135,Grazer,1,11.205,0.985,76.47,11,7,26,8,52,No
332,135,Grazer,6,12.345,1.165,67.79,14,7,22,15,58,No
332,135,Grazer,7,12.4,1.29,76.63,17,3,9,20,49,No
332,135,Grazer,8,0,0,0,0,0,0,0,0,YES
332,135,Grazer,9,9.25,0.92,100.03,11,5,17,11,44,No
332,135,Grazer,10,10.64,1.07,86.14,13,3,15,15,46,No
332,135,Grazer,12,12.67,1.44,68.22,16,7,9,21,53,No
333,174,Chutney,1,12.29,1.1400000000000001,68.57,14,6,21,14,55,No
333,174,Chutney,6,7.28,0.705,111.22,4,9,33,5,51,No
333,174,Chutney,7,8.11,0.9,121.46,11,9,29,15,64,No
333,174,Chutney,8,12.13,1.28,80.33,22,10,15,27,74,No
333,174,Chutney,9,15.56,1.4,60.16,27,10,8,31,76,No
333,174,Chutney,10,6.99,0.76,131.94,8,10,34,9,61,No
333,174,Chutney,12,0,0,0,0,0,0,0,0,YES
334,169,Baby,1,13.275,1.175,69.91,16,6,22,15,59,No
334,169,Baby,6,12.48,1.155,73.45,14,3,25,14,56,No
334,169,Baby,7,9.34,1.08,105.45,14,5,23,21,63,No
334,169,Baby,8,16.01,1.56,60.54,25,6,6,30,67,No
334,169,Baby,9,12.16,1.25,78.58,21,7,14,25,67,No
334,169,Baby,10,13.71,1.46,70.05,23,10,12,29,74,No
334,169,Baby,12,7.74,0.76,122.79,8,10,32,8,58,No
335,179,Jackson,1,11.88,1.18,64.04,12,2,18,15,47,No
335,179,Jackson,6,5.7,0.56,123.06,3,8,34,4,49,No
335,179,Jackson,7,4.14,0.41,174.82,3,7,34,4,48,No
335,179,Jackson,8,4.48,0.44,162.55,4,6,33,5,48,No
335,179,Jackson,9,11.28,0.99,59.05,18,1,7,17,43,No
335,179,Jackson,10,0,0,0,0,0,0,0,0,YES
335,179,Jackson,12,0,0,0,0,0,0,0,0,YES
336,178,Collins,1,13.605,1.21,59.95,16,8,15,16,55,No
336,178,Collins,6,9.879999999999999,1.06,88.72,8,9,30,12,59,No
336,178,Collins,7,10.18,1.08,88.06,14,7,13,18,52,No
336,178,Collins,8,13.53,1.52,63.4,20,2,6,25,53,No
336,178,Collins,9,5.9,0.64,144.73,5,4,28,6,43,No
336,178,Collins,10,8.51,0.94,97.87,9,3,20,13,45,No
336,178,Collins,12,11.14,1.23,73.94,15,4,12,20,51,No
337,184,Galore,1,10.395,0.94,90.36,9,2,30,7,48,No
337,184,Galore,6,11.350000000000001,1.1,79.47,12,6,27,13,58,No
337,184,Galore,7,6.36,0.64,163.86,5,6,34,6,51,No
337,184,Galore,8,9.16,0.96,112.19,13,9,25,16,63,No
337,184,Galore,9,0,0,0,0,0,0,0,0,YES
337,184,Galore,10,13.19,1.34,75.08,22,8,15,26,71,No
337,184,Galore,12,9.85,0.99,97.35,15,8,23,15,61,No
338,187,Jeter,1,10.739999999999998,1.125,77.47,10,9,26,14,59,No
338,187,Jeter,6,10.24,1,82.81,9,3,28,10,50,No
338,187,Jeter,7,7.48,0.83,132.66,8,5,28,11,52,No
338,187,Jeter,8,12.46,1.24,78.5,19,8,13,22,62,No
338,187,Jeter,9,10.42,1.05,90.85,15,5,17,18,55,No
338,187,Jeter,10,9.95,1.08,94.98,14,4,21,17,56,No
338,187,Jeter,12,10.76,1.13,83.33,15,2,16,18,51,No
339,186,Wheyland,1,15.004999999999999,1.385,52.51,19,1,10,21,51,No
339,186,Wheyland,6,10.865,1.05,74.95,11,5,25,12,53,No
339,186,Wheyland,7,6.62,0.71,144.0,6,9,31,7,53,No
339,186,Wheyland,8,10.64,1.11,91.4,16,7,18,20,61,No
339,186,Wheyland,9,9.13,0.98,106.76,13,9,24,16,62,No
339,186,Wheyland,10,6.1,0.64,151.41,5,9,32,6,52,No
339,186,Wheyland,12,11.84,1.23,76.44,19,9,14,22,64,No
340,192,Clark,1,14.925,1.5499999999999998,61.67,19,8,16,25,68,No
340,192,Clark,6,12.35,1.18,81.3,14,9,28,15,66,No
340,192,Clark,7,12.35,1.22,78.37,22,9,12,26,69,No
340,192,Clark,8,11.58,1.37,83.74,19,10,16,28,73,No
340,192,Clark,9,11.25,1.26,85.25,19,10,17,26,72,No
340,192,Clark,10,7.33,0.74,121.77,9,10,30,9,58,No
340,192,Clark,12,12.09,1.27,74.2,21,10,15,25,71,No
341,194,Shakur,1,12.345,1.1949999999999998,76.83,14,3,26,16,59,No
341,194,Shakur,6,15.79,1.5,56.88,20,9,13,23,65,No
341,194,Shakur,7,8.76,0.96,111.15,13,6,27,17,63,No
341,194,Shakur,8,11.92,1.32,87.13,22,2,18,29,71,No
341,194,Shakur,9,7.91,0.88,112.92,10,3,29,15,57,No
341,194,Shakur,10,6.56,0.69,140.3,7,3,35,8,53,No
341,194,Shakur,12,0,0,0,0,0,0,0,0,YES
342,204,Le Tank,1,6.92,0.69,107.66,3,9,33,4,49,No
342,204,Le Tank,6,7.67,0.71,92.33,5,6,30,5,46,No
342,204,Le Tank,7,3.35,0.37,219.58,3,4,32,4,43,No
342,204,Le Tank,8,13.43,1.26,55.61,21,6,6,23,56,No
342,204,Le Tank,9,5.24,0.55,137.2,5,6,29,5,45,No
342,204,Le Tank,10,8.38,0.84,79.57,10,4,15,11,40,No
342,204,Le Tank,12,3.82,0.39,184.41,4,7,32,4,47,No
343,199,BLACKFOOT,1,9.91,0.89,98.46,8,9,32,6,55,No
